,Unnamed: 0,title,link,keyword
1971,1971,Legislator soal 'Jeans 33-34 Cepat Menghadap Allah': Menkes Tak Body Shaming,https://news.detik.com/berita/d-7915116/legislator-soal-jeans-33-34-cepat-menghadap-allah-menkes-tak-body-shaming,diabetes
1972,1972,Daftar 10 Makanan Penurun Darah Tinggi Alami,https://www.detik.com/sumut/berita/d-8276692/daftar-10-makanan-penurun-darah-tinggi-alami,diabetes
1973,1973,Sering Konsumsi Minuman Berenergi Bikin Mahasiswa 21 Tahun Kena Gagal Ginjal,https://www.detik.com/sumut/berita/d-8061045/sering-konsumsi-minuman-berenergi-bikin-mahasiswa-21-tahun-kena-gagal-ginjal,diabetes
1974,1974,"10 Makanan Penurun Darah Tinggi Alami yang Mudah Didapat, Ini Daftarnya",https://health.detik.com/berita-detikhealth/d-8276303/10-makanan-penurun-darah-tinggi-alami-yang-mudah-didapat-ini-daftarnya,diabetes
1975,1975,6 Penyakit Rentan Serang Jemaah Haji Sepulang dari Tanah Suci,https://www.detik.com/jatim/berita/d-7978172/6-penyakit-rentan-serang-jemaah-haji-sepulang-dari-tanah-suci,diabetes
1976,1976,"Sebaiknya Dibatasi, 5 Makanan yang Paling Disukai Sel Kanker",https://health.detik.com/berita-detikhealth/d-7859176/sebaiknya-dibatasi-5-makanan-yang-paling-disukai-sel-kanker,diabetes
1979,1979,7 Hal yang Bikin Spanyol Jadi Negara Paling Sehat di Dunia,https://www.detik.com/jabar/berita/d-8180991/7-hal-yang-bikin-spanyol-jadi-negara-paling-sehat-di-dunia,diabetes
1980,1980,Siasat BPOM Pastikan Stok Obat Aman di Tengah Ancaman Kelangkaan Imbas Perang,https://health.detik.com/berita-detikhealth/d-7978620/siasat-bpom-pastikan-stok-obat-aman-di-tengah-ancaman-kelangkaan-imbas-perang,diabetes
1981,1981,"Rahasia Nikmat Kopi Klethik, Warisan Tradisional Jawa",https://www.detik.com/jatim/berita/d-8227453/rahasia-nikmat-kopi-klethik-warisan-tradisional-jawa,diabetes
1982,1982,Kejinya Purnomo Bantai Penjual Kopi di Jombang gegara Diomeli Pengangguran,https://www.detik.com/jogja/berita/d-8227338/kejinya-purnomo-bantai-penjual-kopi-di-jombang-gegara-diomeli-pengangguran,diabetes
1983,1983,"Rahasia Nikmat Kopi Klethik, Warisan Tradisional Jawa",https://www.detik.com/jatim/berita/d-8227453/rahasia-nikmat-kopi-klethik-warisan-tradisional-jawa,diabetes
1984,1984,Kejinya Purnomo Bantai Penjual Kopi di Jombang gegara Diomeli Pengangguran,https://www.detik.com/jogja/berita/d-8227338/kejinya-purnomo-bantai-penjual-kopi-di-jombang-gegara-diomeli-pengangguran,diabetes
1985,1985,Mengapa Seseorang Mudah Berkeringat? Kenali Penyebab dan Cara Mengatasinya,https://www.detik.com/bali/berita/d-7888724/mengapa-seseorang-mudah-berkeringat-kenali-penyebab-dan-cara-mengatasinya,diabetes
1986,1986,"Spanyol Jadi Negara Paling Sehat di Dunia, Ini 7 Kebiasaan Warganya",https://health.detik.com/berita-detikhealth/d-8179468/spanyol-jadi-negara-paling-sehat-di-dunia-ini-7-kebiasaan-warganya,diabetes
1988,1988,Siapa yang Sebaiknya Rutin Minum Vitamin B Kompleks?,https://health.detik.com/berita-detikhealth/d-8084096/siapa-yang-sebaiknya-rutin-minum-vitamin-b-kompleks,diabetes
1989,1989,"Dialami Wanita Wonogiri, Neurolog Beberkan Alasan Stroke Bisa Terjadi di Usia Muda",https://health.detik.com/berita-detikhealth/d-8225990/dialami-wanita-wonogiri-neurolog-beberkan-alasan-stroke-bisa-terjadi-di-usia-muda,diabetes
1990,1990,"Kisah Sulinem, Konsisten Lestarikan Resep Sehat Tradisional Lewat Jamu",https://www.detik.com/jabar/berita/d-8201358/kisah-sulinem-konsisten-lestarikan-resep-sehat-tradisional-lewat-jamu,diabetes
1992,1992,"Mengenal Tes HbA1C, Tujuan, dan Kapan Harus Melakukannya",https://health.detik.com/berita-detikhealth/d-7739144/mengenal-tes-hba1c-tujuan-dan-kapan-harus-melakukannya,diabetes
1994,1994,"Makanan-Minuman yang Bisa Merusak Ginjal Secara Perlahan, Ini Daftarnya",https://www.detik.com/sumut/berita/d-7921779/makanan-minuman-yang-bisa-merusak-ginjal-secara-perlahan-ini-daftarnya,diabetes
1996,1996,"Kelompok Orang yang Tak Boleh Jalan Kaki Terlalu Lama Menurut Dokter, Siapa Saja?",https://health.detik.com/berita-detikhealth/d-7962092/kelompok-orang-yang-tak-boleh-jalan-kaki-terlalu-lama-menurut-dokter-siapa-saja,diabetes
1997,1997,"5 Kebiasaan yang Bisa Tingkatkan Risiko Batu Ginjal, Punya Salah Satunya?",https://health.detik.com/berita-detikhealth/d-8199535/5-kebiasaan-yang-bisa-tingkatkan-risiko-batu-ginjal-punya-salah-satunya,diabetes
1999,1999,Galon Lama Bisa Jadi Masalah Baru untuk Kesehatan Anak,https://health.detik.com/berita-detikhealth/d-8079790/galon-lama-bisa-jadi-masalah-baru-untuk-kesehatan-anak,diabetes
2000,2000,Ahli Gizi Jepang Spill Makanan yang Bikin Warga Negeri Sakura Panjang Umur,https://health.detik.com/berita-detikhealth/d-8153542/ahli-gizi-jepang-spill-makanan-yang-bikin-warga-negeri-sakura-panjang-umur,diabetes
2001,2001,"Lindungi Anak dari Bahaya BPA, Dokter Imbau Orang Tua Harus Lebih Waspada",https://health.detik.com/berita-detikhealth/d-8152808/lindungi-anak-dari-bahaya-bpa-dokter-imbau-orang-tua-harus-lebih-waspada,diabetes
2005,2005,Kapan Waktu Terbaik Jalan Kaki Biar Makin Sehat dan Bugar? Begini Kata Ahli,https://health.detik.com/berita-detikhealth/d-7847785/kapan-waktu-terbaik-jalan-kaki-biar-makin-sehat-dan-bugar-begini-kata-ahli,diabetes
2008,2008,Cara Skrining BPJS Kesehatan Lengkap dengan Website untuk Cek Hasilnya,https://www.detik.com/jateng/berita/d-8288700/cara-skrining-bpjs-kesehatan-lengkap-dengan-website-untuk-cek-hasilnya,diabetes
2010,2010,"Liburan di Long Weekend Bisa Turunkan Risiko Penyakit Jantung, Ini Alasannya",https://health.detik.com/berita-detikhealth/d-7940117/liburan-di-long-weekend-bisa-turunkan-risiko-penyakit-jantung-ini-alasannya,diabetes
2012,2012,6 Kebiasaan yang Jarang Disadari Bisa Merusak Ginjal,https://health.detik.com/berita-detikhealth/d-8075964/6-kebiasaan-yang-jarang-disadari-bisa-merusak-ginjal,diabetes
2013,2013,Pakar Gizi Ungkap 2 Cara Atasi Anak Kecanduan Jajan Manis,https://www.detik.com/sumut/berita/d-7358668/pakar-gizi-ungkap-2-cara-atasi-anak-kecanduan-jajan-manis,diabetes
2014,2014,Siasat Keji Emak-emak di Iran Bunuh 11 Suami Demi Warisan,https://www.detik.com/jogja/berita/d-8051176/siasat-keji-emak-emak-di-iran-bunuh-11-suami-demi-warisan,diabetes
2015,2015,"Rahasia Perut Rata, Cuma Modal 5 Minuman Ini!",https://www.detik.com/jabar/berita/d-8122619/rahasia-perut-rata-cuma-modal-5-minuman-ini,diabetes
2016,2016,4 Cek Kesehatan Wajib Sebelum Mudik! Ini Manfaatnya,https://health.detik.com/berita-detikhealth/d-7841625/4-cek-kesehatan-wajib-sebelum-mudik-ini-manfaatnya,diabetes
2017,2017,Catat! Segini Jumlah Maksimal Konsumsi Gula Harian,https://www.detik.com/sumut/berita/d-7857168/catat-segini-jumlah-maksimal-konsumsi-gula-harian,diabetes
2018,2018,"Sakit Kepala Tandanya Kolesterol Melonjak, Benarkah? Ini Kata Dokter",https://health.detik.com/berita-detikhealth/d-7952258/sakit-kepala-tandanya-kolesterol-melonjak-benarkah-ini-kata-dokter,diabetes
2020,2020,"Rebusan Kunyit dan Jahe untuk Kesehatan: Manfaat, Resep hingga Efek Samping",https://www.detik.com/sulsel/berita/d-8139959/rebusan-kunyit-dan-jahe-untuk-kesehatan-manfaat-resep-hingga-efek-samping,diabetes
2021,2021,"Terbukti Ilmiah, Ini 8 Kebiasaan yang Bisa Bikin Panjang Umur",https://health.detik.com/berita-detikhealth/d-7865382/terbukti-ilmiah-ini-8-kebiasaan-yang-bisa-bikin-panjang-umur,diabetes
2022,2022,Terungkap! Ini yang Terjadi pada Otak Hanya dalam 4 Hari Setelah Konsumsi Junk Food,https://health.detik.com/berita-detikhealth/d-8146520/terungkap-ini-yang-terjadi-pada-otak-hanya-dalam-4-hari-setelah-konsumsi-junk-food,diabetes
2023,2023,"Sakit Kepala Tandanya Kolesterol Melonjak, Benarkah? Ini Kata Dokter",https://health.detik.com/berita-detikhealth/d-7952258/sakit-kepala-tandanya-kolesterol-melonjak-benarkah-ini-kata-dokter,diabetes
2024,2024,"Rebusan Kunyit dan Jahe untuk Kesehatan: Manfaat, Resep hingga Efek Samping",https://www.detik.com/sulsel/berita/d-8139959/rebusan-kunyit-dan-jahe-untuk-kesehatan-manfaat-resep-hingga-efek-samping,diabetes
2025,2025,Terungkap! Ini yang Terjadi pada Otak Hanya dalam 4 Hari Setelah Konsumsi Junk Food,https://health.detik.com/berita-detikhealth/d-8146520/terungkap-ini-yang-terjadi-pada-otak-hanya-dalam-4-hari-setelah-konsumsi-junk-food,diabetes
2026,2026,"Alasan Kebiasaan Konsumsi Ini Bisa Percepat Penuaan Otak hingga 1,6 Tahun",https://health.detik.com/berita-detikhealth/d-8098768/alasan-kebiasaan-konsumsi-ini-bisa-percepat-penuaan-otak-hingga-1-6-tahun,diabetes
2027,2027,"Terbukti Ilmiah, Ini 8 Kebiasaan yang Bisa Bikin Panjang Umur",https://health.detik.com/berita-detikhealth/d-7865382/terbukti-ilmiah-ini-8-kebiasaan-yang-bisa-bikin-panjang-umur,diabetes
2029,2029,Ciri-Ciri Ginjal Rusak yang Bisa Dilihat dari Keluhan di Mata,https://health.detik.com/berita-detikhealth/d-7930195/ciri-ciri-ginjal-rusak-yang-bisa-dilihat-dari-keluhan-di-mata,diabetes
2030,2030,"Sejumlah Minuman yang Dapat Turunkan Kadar Gula Darah Tinggi, Yuk Dicoba!",https://www.detik.com/sumut/berita/d-7757967/sejumlah-minuman-yang-dapat-turunkan-kadar-gula-darah-tinggi-yuk-dicoba,diabetes
2032,2032,"Penyebab Paus Fransiskus Meninggal Diungkap, Stroke-Gagal Jantung hingga Koma",https://health.detik.com/berita-detikhealth/d-7879613/penyebab-paus-fransiskus-meninggal-diungkap-stroke-gagal-jantung-hingga-koma,diabetes
2033,2033,Dokter Sebut Banyak Anak Muda Tak Sadar Punya Risiko Serangan Jantung,https://health.detik.com/berita-detikhealth/d-8022924/dokter-sebut-banyak-anak-muda-tak-sadar-punya-risiko-serangan-jantung,diabetes
2034,2034,"Rutin Minum Kopi Terbukti Bisa Bikin Panjang Umur, Ini Alasannya",https://health.detik.com/berita-detikhealth/d-7804493/rutin-minum-kopi-terbukti-bisa-bikin-panjang-umur-ini-alasannya,diabetes
2035,2035,"Dokter Harvard Ungkap Kesalahan Minum Teh yang Rusak Usus, Baiknya Dihindari",https://health.detik.com/berita-detikhealth/d-8143579/dokter-harvard-ungkap-kesalahan-minum-teh-yang-rusak-usus-baiknya-dihindari,diabetes
2039,2039,Tiga Kebiasaan Penyebab Pria di Makassar Kena Gagal Ginjal di Usia 15,https://www.detik.com/jabar/berita/d-8068078/tiga-kebiasaan-penyebab-pria-di-makassar-kena-gagal-ginjal-di-usia-15,diabetes
2040,2040,Masih Usia 20-an Sudah Kena Penyakit Jantung? Dokter Ungkap 4 Hal yang Jadi Pemicunya,https://health.detik.com/berita-detikhealth/d-8093514/masih-usia-20-an-sudah-kena-penyakit-jantung-dokter-ungkap-4-hal-yang-jadi-pemicunya,diabetes
2041,2041,"Kenapa Peralatan Makan BPA Free, Tapi Tidak Semua Galon BPA Free?",https://health.detik.com/berita-detikhealth/d-8092878/kenapa-peralatan-makan-bpa-free-tapi-tidak-semua-galon-bpa-free,diabetes
2042,2042,Daftar Makanan Tinggi Trans Lemak di RI dan Bahayanya,https://health.detik.com/berita-detikhealth/d-7893866/daftar-makanan-tinggi-trans-lemak-di-ri-dan-bahayanya,diabetes
2043,2043,"Terobosan Vaskular RSUD Jambi, Al Haris Dukung Peningkatan Layanan Medis",https://www.detik.com/sumbagsel/berita/d-8250512/terobosan-vaskular-rsud-jambi-al-haris-dukung-peningkatan-layanan-medis,diabetes
2045,2045,"Dokter Ungkap Ciri-ciri Sakit Ginjal Stadium Awal hingga Akhir, Ada yang Mirip Maag",https://health.detik.com/berita-detikhealth/d-7993314/dokter-ungkap-ciri-ciri-sakit-ginjal-stadium-awal-hingga-akhir-ada-yang-mirip-maag,diabetes
2048,2048,Kebiasaan Buruk Ini Jadi Penyebab Pria di Makassar Kena Gagal Ginjal di Usia 15,https://health.detik.com/berita-detikhealth/d-8065107/kebiasaan-buruk-ini-jadi-penyebab-pria-di-makassar-kena-gagal-ginjal-di-usia-15,diabetes
2051,2051,"Dokter Jantung Meninggal Akibat Serangan Jantung, Inikah Pemicunya?",https://health.detik.com/berita-detikhealth/d-8088957/dokter-jantung-meninggal-akibat-serangan-jantung-inikah-pemicunya,diabetes
2052,2052,Ngeri! Dokter Ungkap yang Terjadi pada Paru-paru saat Terkena Pneumonia,https://health.detik.com/berita-detikhealth/d-8016576/ngeri-dokter-ungkap-yang-terjadi-pada-paru-paru-saat-terkena-pneumonia,diabetes
2055,2055,"5 Jenis Ikan yang Harus Dibatasi Pengidap Diabetes, Bisa Memperburuk Gejala",https://health.detik.com/berita-detikhealth/d-7332874/5-jenis-ikan-yang-harus-dibatasi-pengidap-diabetes-bisa-memperburuk-gejala,diabetes
2056,2056,Manfaat Daun Pepaya yang Jarang Diketahui Orang,https://www.detik.com/sumut/berita/d-7959241/manfaat-daun-pepaya-yang-jarang-diketahui-orang,diabetes
2057,2057,Merasa Lapar saat Bangun Tidur? Bisa Jadi Cuma Haus,https://health.detik.com/berita-detikhealth/d-7959715/merasa-lapar-saat-bangun-tidur-bisa-jadi-cuma-haus,diabetes
2058,2058,"Cara Skrining Riwayat Kesehatan BPJS Online, Cek Risiko Penyakit Kronis Lewat HP",https://www.detik.com/sumut/berita/d-8110754/cara-skrining-riwayat-kesehatan-bpjs-online-cek-risiko-penyakit-kronis-lewat-hp,diabetes
2060,2060,"Pengin Hempaskan Lemak Perut, Mulai Terapkan 8 Kebiasaan Sederhana Ini",https://www.detik.com/sumut/berita/d-8178104/pengin-hempaskan-lemak-perut-mulai-terapkan-8-kebiasaan-sederhana-ini,diabetes
2062,2062,Begini Cara Jalan Kaki yang Efektif untuk Jaga Kesehatan Jantung,https://www.detik.com/sumut/berita/d-8037675/begini-cara-jalan-kaki-yang-efektif-untuk-jaga-kesehatan-jantung,diabetes
2064,2064,"Keluhan di Kaki Pertanda Masalah Sirkulasi Darah, Bisa Picu Serangan Jantung",https://health.detik.com/berita-detikhealth/d-8155691/keluhan-di-kaki-pertanda-masalah-sirkulasi-darah-bisa-picu-serangan-jantung,diabetes
2067,2067,"Lebihi Batas Aman, Pelabelan Bahaya BPA pada Galon Perlu Dipercepat",https://health.detik.com/berita-detikhealth/d-8109213/lebihi-batas-aman-pelabelan-bahaya-bpa-pada-galon-perlu-dipercepat,diabetes
2068,2068,"Kerap Minum Minuman Energi demi Belajar Larut Malam, Ginjal Mahasiswa Rusak",https://www.detik.com/bali/berita/d-8060330/kerap-minum-minuman-energi-demi-belajar-larut-malam-ginjal-mahasiswa-rusak,diabetes
2070,2070,Terungkap! Jalan Kaki Seperti Ini Bisa Cegah Serangan Jantung di Usia Muda,https://health.detik.com/berita-detikhealth/d-8036256/terungkap-jalan-kaki-seperti-ini-bisa-cegah-serangan-jantung-di-usia-muda,diabetes
2072,2072,Kemenkes: Hipertensi hingga Penyakit Jantung Meningkat karena Pola Makan,https://health.detik.com/berita-detikhealth/d-7801373/kemenkes-hipertensi-hingga-penyakit-jantung-meningkat-karena-pola-makan,diabetes
2073,2073,"Gejala Masalah Jantung yang Muncul di Kaki, Bengkak hingga Mati Rasa",https://health.detik.com/berita-detikhealth/d-7790340/gejala-masalah-jantung-yang-muncul-di-kaki-bengkak-hingga-mati-rasa,diabetes
2074,2074,CISDI Ingatkan Risiko Jika Cukai Minuman Berpemanis Diundur Terus,https://health.detik.com/berita-detikhealth/d-8153176/cisdi-ingatkan-risiko-jika-cukai-minuman-berpemanis-diundur-terus,diabetes
2078,2078,Ketahui 7 Penyebab Beser dan Cara Mengatasinya,https://health.detik.com/berita-detikhealth/d-7876497/ketahui-7-penyebab-beser-dan-cara-mengatasinya,diabetes
2079,2079,"5 Jenis Ikan yang Harus Dibatasi Pengidap Diabetes, Bisa Memperburuk Gejala",https://health.detik.com/berita-detikhealth/d-7332874/5-jenis-ikan-yang-harus-dibatasi-pengidap-diabetes-bisa-memperburuk-gejala,diabetes
2080,2080,Daftar Tanggal Penting November 2025: Nasional dan Internasional,https://news.detik.com/berita/d-8173389/daftar-tanggal-penting-november-2025-nasional-dan-internasional,diabetes
2082,2082,"Waspada, Ini Faktor Penyebab Gagal Ginjal di Usia Muda",https://www.detik.com/sumut/berita/d-7904489/waspada-ini-faktor-penyebab-gagal-ginjal-di-usia-muda,diabetes
2083,2083,"Waspada, Ini Faktor Penyebab Gagal Ginjal di Usia Muda",https://www.detik.com/sumut/berita/d-7904489/waspada-ini-faktor-penyebab-gagal-ginjal-di-usia-muda,diabetes
2084,2084,"11 Tips Agar Kucing Tidak Berak di Sekitar Rumah: Mudah, Aman dan Efektif!",https://www.detik.com/sulsel/berita/d-8188121/11-tips-agar-kucing-tidak-berak-di-sekitar-rumah-mudah-aman-dan-efektif,diabetes
2085,2085,Ini 6 Manfaat yang Didapat Jika Rutin Konsumsi Apel Setiap Hari,https://health.detik.com/berita-detikhealth/d-7802005/ini-6-manfaat-yang-didapat-jika-rutin-konsumsi-apel-setiap-hari,diabetes
2086,2086,"Kasus Gagal Ginjal Meningkat di Usia Muda, Ini Dugaan Pemicunya",https://health.detik.com/berita-detikhealth/d-8126404/kasus-gagal-ginjal-meningkat-di-usia-muda-ini-dugaan-pemicunya,diabetes
2088,2088,"Ini yang Terjadi pada Tubuh saat Tensi Naik, Efeknya Bisa ke Jantung dan Otak",https://health.detik.com/berita-detikhealth/d-7967002/ini-yang-terjadi-pada-tubuh-saat-tensi-naik-efeknya-bisa-ke-jantung-dan-otak,diabetes
2090,2090,"Minum Air Putih Tengah Malam, Ginjal Cepat Rusak? Dokter Urologi Ungkap Faktanya",https://health.detik.com/berita-detikhealth/d-8078371/minum-air-putih-tengah-malam-ginjal-cepat-rusak-dokter-urologi-ungkap-faktanya,diabetes
2092,2092,Segudang Manfaat Ceker Ayam dan Cara Aman Mengonsumsinya,https://www.detik.com/jatim/berita/d-7975999/segudang-manfaat-ceker-ayam-dan-cara-aman-mengonsumsinya,diabetes
2093,2093,Kebiasaan yang Jarang Disadari Bisa Merusak Ginjal,https://www.detik.com/sumut/berita/d-8076391/kebiasaan-yang-jarang-disadari-bisa-merusak-ginjal,diabetes
2094,2094,Teh Serai Bisa Turunkan Kadar Gula Darah? Ini Jawabannya,https://health.detik.com/berita-detikhealth/d-7780666/teh-serai-bisa-turunkan-kadar-gula-darah-ini-jawabannya,diabetes
2097,2097,Sukardi Hilang di Tanah Suci: Ini Harapan Keluarga di Malang,https://www.detik.com/jatim/berita/d-7982569/sukardi-hilang-di-tanah-suci-ini-harapan-keluarga-di-malang,diabetes
2098,2098,"Minum Kopi Tanpa Kafein, Benarkah Lebih Sehat? Ini 4 Manfaatnya",https://health.detik.com/berita-detikhealth/d-8123276/minum-kopi-tanpa-kafein-benarkah-lebih-sehat-ini-4-manfaatnya,diabetes
2099,2099,Bagaimana Cara Bijak Membaca Label Nutrisi? Simak detikcom Leaders Forum di Sini,https://health.detik.com/berita-detikhealth/d-7809106/bagaimana-cara-bijak-membaca-label-nutrisi-simak-detikcom-leaders-forum-di-sini,diabetes
2100,2100,"Peneliti Unair Temukan Mikroplastik dalam Air Ketuban-Urine, Bisa Begini Dampaknya",https://health.detik.com/berita-detikhealth/d-8232341/peneliti-unair-temukan-mikroplastik-dalam-air-ketuban-urine-bisa-begini-dampaknya,diabetes
2102,2102,Dokter Harvard Ungkap 5 Pertanda Masalah Jantung yang Kerap Diabaikan,https://health.detik.com/berita-detikhealth/d-8099108/dokter-harvard-ungkap-5-pertanda-masalah-jantung-yang-kerap-diabaikan,diabetes
2103,2103,Dokter Harvard Ungkap 5 Pertanda Masalah Jantung yang Kerap Diabaikan,https://health.detik.com/berita-detikhealth/d-8099108/dokter-harvard-ungkap-5-pertanda-masalah-jantung-yang-kerap-diabaikan,diabetes
2104,2104,"Suka Es Krim Tapi Takut Gemuk? Ngobrol Yuk, Bareng Pakar di Sini",https://health.detik.com/berita-detikhealth/d-7799392/suka-es-krim-tapi-takut-gemuk-ngobrol-yuk-bareng-pakar-di-sini,diabetes
2105,2105,"Peneliti Unair Temukan Mikroplastik dalam Air Ketuban-Urine, Bisa Begini Dampaknya",https://health.detik.com/berita-detikhealth/d-8232341/peneliti-unair-temukan-mikroplastik-dalam-air-ketuban-urine-bisa-begini-dampaknya,diabetes
2107,2107,"Jalan Kaki Pagi Vs Sore, Mana yang Paling Efektif Bakar Kalori-Sehatkan Jantung?",https://health.detik.com/berita-detikhealth/d-8144539/jalan-kaki-pagi-vs-sore-mana-yang-paling-efektif-bakar-kalori-sehatkan-jantung,diabetes
2108,2108,"Sering Main HP Sebelum Tidur? Hati-Hati, Bisa Pengaruhi Tekanan Darah",https://www.detik.com/sumut/berita/d-8003464/sering-main-hp-sebelum-tidur-hati-hati-bisa-pengaruhi-tekanan-darah,diabetes
2109,2109,"Kemasan BPA Ancam Kesehatan, Forum PBB Usulkan Pelarangan Total",https://news.detik.com/berita/d-8074278/kemasan-bpa-ancam-kesehatan-forum-pbb-usulkan-pelarangan-total,diabetes
2110,2110,Kurma Superfood Kaya Manfaat untuk Cegah 7 Penyakit ini,https://food.detik.com/berita-boga/d-7796639/kurma-superfood-kaya-manfaat-untuk-cegah-7-penyakit-ini,diabetes
2111,2111,Apa Yang Terjadi Dengan Tubuh Saat Sedang Berpuasa?,https://health.detik.com/berita-detikhealth/d-7996774/apa-yang-terjadi-dengan-tubuh-saat-sedang-berpuasa,diabetes
2112,2112,"Awas! 6 Tanda Tubuh Ini Bisa Jadi Sinyal Masalah Jantung, Jangan Diabaikan",https://health.detik.com/berita-detikhealth/d-8186554/awas-6-tanda-tubuh-ini-bisa-jadi-sinyal-masalah-jantung-jangan-diabaikan,diabetes
2113,2113,"7 Tanda Gula Darah Tinggi, Mata Kabur hingga Sering Kesemutan",https://health.detik.com/berita-detikhealth/d-7837426/7-tanda-gula-darah-tinggi-mata-kabur-hingga-sering-kesemutan,diabetes
2115,2115,"Ancaman Obesitas Anak Kian Nyata, Kenali Gejala hingga Cara Mencegahnya",https://www.detik.com/jatim/berita/d-8229628/ancaman-obesitas-anak-kian-nyata-kenali-gejala-hingga-cara-mencegahnya,diabetes
