title,link,keyword
"Tiap 5 Menit, 2 Warga di RI Meninggal karena TBC",https://health.detik.com/berita-detikhealth/d-7961548/tiap-5-menit-2-warga-di-ri-meninggal-karena-tbc,tbc
Jurus Pemkab Cirebon Tangani TBC,https://www.detik.com/jabar/cirebon-raya/d-8147819/jurus-pemkab-cirebon-tangani-tbc,tbc
Video: Kepala BPOM Bicara Efikasi Vaksin TBC,https://20.detik.com/detikupdate/20250515-250515124/video-kepala-bpom-bicara-efikasi-vaksin-tbc,tbc
"Luncurkan OSS TBC, Pemkot Semarang Bidik Bebas TBC di Tahun 2028",https://news.detik.com/berita/d-8096900/luncurkan-oss-tbc-pemkot-semarang-bidik-bebas-tbc-di-tahun-2028,tbc
"274 RW di Jakarta Siaga TBC, Dinkes Beberkan Faktanya",https://health.detik.com/berita-detikhealth/d-7929839/274-rw-di-jakarta-siaga-tbc-dinkes-beberkan-faktanya,tbc
Wamendagri Minta Pemda Dukung Gerakan Penguatan Desa & Kelurahan Siaga TBC,https://news.detik.com/berita/d-7908115/wamendagri-minta-pemda-dukung-gerakan-penguatan-desa-kelurahan-siaga-tbc,tbc
Foto: Rumah Sakit Bekas Hitler yang Horor di Jerman,https://travel.detik.com/fototravel/d-5364423/foto-rumah-sakit-bekas-hitler-yang-horor-di-jerman,tbc
"TBC di RI Terus Naik, Menkes: Pak Wapres Bilang Lingkungannya Banyak yang Kena",https://news.detik.com/berita/d-7914241/tbc-di-ri-terus-naik-menkes-pak-wapres-bilang-lingkungannya-banyak-yang-kena,tbc
"698 Kasus TBC Ditemukan di Mataram hingga April, Mayoritas Laki-laki",https://www.detik.com/bali/nusra/d-7945039/698-kasus-tbc-ditemukan-di-mataram-hingga-april-mayoritas-laki-laki,tbc
"72 Ribu Orang Terkena TBC di Banten, Andra Soni Minta Pengecekan Dimasifkan",https://news.detik.com/berita/d-7891989/72-ribu-orang-terkena-tbc-di-banten-andra-soni-minta-pengecekan-dimasifkan,tbc
PMI Asal Jembrana Meninggal di Polandia Akibat TBC,https://www.detik.com/bali/berita/d-7907248/pmi-asal-jembrana-meninggal-di-polandia-akibat-tbc,tbc
